mkarthikkamath,San Jose,"{""C"":2.384284876716555,""Java"":50.31211452432358,""JavaScript"":9.155042571494977,""Jupyter Notebook"":28.611418520598665,""Objective-C"":9.53713950686622}"
jmoraxix,"Desamparados, San José, Costa Rica","{""CSS"":2.1620202123489762,""HTML"":11.754414743010088,""Java"":15.619526903347115,""JavaScript"":59.23935381836195,""PHP"":5.457666607186524,""Python"":2.523987397221882,""Shell"":3.2430303185234646}"
ipinia,"San Luis Posoí, México.","{""CSS"":5.516377814793498,""CoffeeScript"":1.3897614826220086,""HTML"":36.24240017807186,""JavaScript"":41.79571112944087,""Jupyter Notebook"":11.581345688516736,""Nunjucks"":3.474403706555021}"
manasi9307,San Jose,"{""HTML"":7.667730354649578,""JavaScript"":82.18876912689103,""Jupyter Notebook"":1.2172200622151275,""Vue"":8.926280456244266}"
C3SC0-V4113,"El Salvador, San Salvador","{""ASP"":0.23301707939277355,""Assembly"":0.34748160962080266,""C"":0.5501792152329374,""C#"":7.310540029576694,""CSS"":3.396628805033739,""HTML"":3.916994296234819,""Handlebars"":0.6348221714226202,""Java"":3.9271911347499495,""JavaScript"":11.93982819160601,""Kotlin"":0.861557239173281,""MATLAB"":0.47158218448537503,""Makefile"":0.25071457909349054,""PHP"":2.8063853906280514,""Python"":19.806451748385754,""TSQL"":0.260611207215602,""TypeScript"":43.28601511814811}"
Kevin-Benelli,"San Jose, California","{""C++"":3.4141715214740556,""Java"":31.296572280178836,""JavaScript"":54.667389242650046,""Python"":3.79352391274895,""Vue"":6.828343042948111}"
josephlarracas098,"San Pablo City, Laguna","{""C#"":40.81632653061225,""Java"":31.972789115646254,""Kotlin"":27.2108843537415}"
GWC523,"San Jose, CA","{""JavaScript"":21.30733623229065,""Python"":49.23551690279142,""TypeScript"":29.457146864917945}"
je-martinez,"Honduras, San Pedro Sula","{""Astro"":2.8559614757236877,""C#"":6.733087470788339,""C++"":2.8064952215107404,""Dart"":12.516291621686005,""Dockerfile"":0.6448945267763166,""Go"":4.1147659732185895,""HCL"":0.6884050477598251,""HTML"":2.7022126035882064,""Java"":0.7404344566691042,""JavaScript"":30.788159275126382,""Python"":1.6141213164286585,""Shell"":2.207877910078697,""TypeScript"":31.587293100645443}"
Anirudhhat61,San Jose,"{""JavaScript"":32.224689320049755,""Jupyter Notebook"":22.55728252403483,""PHP"":3.222468932004976,""Python"":39.310168447239626,""R"":2.685390776670813}"
SheetalPatnaik,"San Jose,California","{""CSS"":10.249549043733799,""JavaScript"":53.810132479602444,""Jupyter Notebook"":28.94960041093763,""Python"":6.99071806572613}"
joseliquetgonzalez,san francisco,"{""HTML"":12.000000000000002,""Jupyter Notebook"":88.00000000000001}"
EvanKardos42,"San Jose, CA","{""C++"":2.8586562047063118,""Java"":27.13829840147366,""Kotlin"":49.788262231968254,""Python"":20.21478316185177}"
sahithi-kalakonda,San Jose,"{""C"":3.0136557845783045,""HTML"":61.73026793905449,""Java"":18.954938168875447,""JavaScript"":2.7396870768893677,""Kotlin"":6.027311569156609,""Python"":2.5113798204819204,""TypeScript"":5.022759640963841}"
Shraddha-Yeole,"San Jose, CA","{""Go"":8.479785226327524,""Java"":60.80335154602546,""JavaScript"":14.549360625802773,""Python"":16.167502601844237}"
sunilmummadi,"San Jose, CA","{""Java"":14.802400091330096,""JavaScript"":0.5805488188987858,""Jupyter Notebook"":1.6448087403505494,""Python"":82.97224234942058}"
ragomusic,Mountain View,"{""C++"":54.545454545454554,""Java"":45.45454545454545}"
splusq,"Mountain View, CA","{""C#"":12.000000000000002,""CSS"":24.000000000000004,""Go"":16,""HTML"":48.00000000000001}"
mrlupher,"Mountain View, WY","{""HTML"":18.181818181818183,""Jupyter Notebook"":54.545454545454554,""Python"":27.272727272727277}"
zebmehring,"Mountain View, California","{""C"":10.249549043733799,""C++"":7.818566257720014,""Elixir"":16.556963839877675,""Python"":52.43038549294597,""Ruby"":6.622785535951071,""Verilog"":6.321749829771477}"
demvolctr,"Mountain View, CA","{""HTML"":54.545454545454554,""JavaScript"":27.272727272727277,""Perl"":18.181818181818183}"
IQ01660,"Mountain View, CA","{""Assembly"":1.4306653563978997,""C"":4.823076390886858,""C#"":2.4067700611495173,""C++"":19.50907304178954,""CSS"":1.664722540009069,""HTML"":2.963425368091186,""Java"":17.506599680234572,""JavaScript"":37.16167781209622,""Jupyter Notebook"":5.684959332724993,""Kotlin"":5.168212392725959,""Processing"":0.368095717769614,""Swift"":1.312722306124555}"
rainycool,"Mountain View, California","{""Python"":100}"
gltanaka,"Palo Alto, CA","{""Jupyter Notebook"":16,""Python"":72.00000000000001,""TypeScript"":12.000000000000002}"
4tif,"Palo Alto, CA","{""JavaScript"":63.503649635036496,""Jupyter Notebook"":21.897810218978105,""Objective-C"":14.5985401459854}"
VRM1,palo alto,"{""HTML"":12.84865878522615,""Java"":0.9517525026093444,""Jupyter Notebook"":66.38700584500783,""Python"":19.812582867156678}"
ryankim0709,Palo Alto CA,"{""CSS"":3.79352391274895,""Java"":11.38057173824685,""JavaScript"":41.53908684460101,""Jupyter Notebook"":34.14171521474055,""Python"":9.145102289662647}"
phillipsm,"Palo Alto, CA","{""Arduino"":1.1286758875782472,""CSS"":1.079603022900932,""HTML"":52.78257031402106,""JavaScript"":19.293867703413422,""PHP"":0.8562368802317737,""Python"":24.859046191854553}"
alexey-mercari,Palo Alto,"{""Go"":100}"
jacostasym,"Palo Alto, CA, US","{""HTML"":54.545454545454554,""Java"":45.45454545454545}"
NishadNeelakandan-WhiteCaseLLP,"Palo Alto, CA","{""Python"":100}"
menyoung,"Palo Alto, CA","{""C++"":34.14171521474055,""Julia"":33.613331526893376,""Jupyter Notebook"":11.38057173824685,""Ruby"":17.070857607370275,""Rust"":3.79352391274895}"
nbreg,Palo Alto,"{""Python"":100}"
TempleMachines,"Palo Alto, CA.","{""Python"":100}"
kotwal13aditya,Palo Alto,"{""HTML"":100}"
palyguidedtour,Palo Alto,"{""HTML"":100}"
staceypark,"Menlo Park, CA","{""CSS"":14.5985401459854,""JavaScript"":43.79562043795621,""Python"":8.75912408759124,""R"":32.846715328467155}"
chantca95,"Menlo Park, California","{""C++"":70.09797537546672,""Dart"":2.043672751471333,""Java"":6.968189428913775,""JavaScript"":14.601938593467148,""Python"":2.200878347738359,""Vue"":4.087345502942666}"
nap015,Menlo Park,"{""CSS"":1.8170968342130407,""Dockerfile"":2.9073549347408654,""HTML"":2.0766820962434753,""Jupyter Notebook"":82.31831054569663,""Python"":8.237505648432451,""Swift"":2.6430499406735137}"
tarptaeya,Menlo Park,"{""C++"":2.601038047327151,""CSS"":1.9074279013732443,""HTML"":3.1790465022887395,""Java"":2.384284876716555,""JavaScript"":52.716327989253784,""Python"":1.7882136575374166,""Ruby"":33.379988274031774,""Vim Script"":2.043672751471333}"
jspark1105,"Menlo Park, California","{""C"":2.082394944319648,""C++"":58.428384455159275,""Julia"":1.658582502973889,""Jupyter Notebook"":1.1116847284955957,""Python"":36.71895336905158}"
mptroop109,"Menlo Park, CA","{""HTML"":100}"
reneedesporte,"Menlo Park, CA","{""Python"":100}"
GokuMohandas,"Cupertino, CA","{""Jupyter Notebook"":93.88565200660038,""Python"":6.114347993399609}"
jrasmusson,Cupertino,"{""Ruby"":4.418572029737692,""Swift"":95.58142797026231}"
haotian-liu,"Cupertino, CA","{""Arduino"":0.6611259723836335,""C++"":6.778615053286284,""Cuda"":1.252659737147937,""HTML"":1.0818425002641276,""JavaScript"":2.5973246163089145,""Jupyter Notebook"":8.077403792004747,""Python"":77.05174873100664,""Swift"":1.7315204038618974,""VHDL"":0.7677591937358325}"
changgyhub,"Cupertino, CA","{""Python"":100}"
airspeedswift,Cupertino,"{""C"":6.47163037965922,""C++"":17.166851112359197,""Markdown"":5.722283704119733,""Python"":2.601038047327151,""Swift"":68.0381967565347}"
RamiKrispin,"Cupertino, California, US","{""Dockerfile"":1.1086109171800422,""HTML"":48.557887623324945,""JavaScript"":6.992101068934396,""Julia"":0.4847526976588679,""Jupyter Notebook"":15.965855338819763,""Python"":1.494509277999325,""R"":20.75636162337092,""Shell"":4.252900645611664,""TeX"":0.38702080710006065}"
ApolloZhu,Cupertino,"{""C"":0.6059629899824728,""C++"":9.511849707717575,""Dart"":2.2090162804783366,""HTML"":0.7981971782700064,""Java"":2.2932486139375263,""JavaScript"":16.901825249867382,""Kotlin"":0.7923921078825881,""Markdown"":5.1882816587550415,""Objective-C"":3.1188314604041607,""OpenSCAD"":2.305902959446685,""Python"":6.673457193665853,""Shell"":1.4013386946272204,""Standard ML"":1.8866478759109244,""Swift"":46.31304802905424}"
Developer-Ecosystem-Engineering,"Cupertino, CA","{""C"":34.981516841727924,""C++"":33.700877748690175,""Python"":26.483344171861205,""Shell"":1.8916674408472292,""Swift"":2.9425937968734677}"
xhacker,"Cupertino, CA","{""Arduino"":0.37782231468320865,""C"":4.58551790592767,""C++"":3.713698474836718,""CSS"":25.069423271786377,""Erlang"":0.20801453280311485,""HTML"":15.414630057986336,""JavaScript"":5.790887443236401,""LLVM"":0.9889579818096806,""Less"":7.713872258115509,""Lua"":2.0854895749213473,""Makefile"":1.2342195612984816,""Objective-C"":10.106311120231496,""Python"":14.021828684275311,""Ruby"":1.888356650214992,""Swift"":3.3807782223873555,""TeX"":2.370801998211026,""TypeScript"":0.5445086299846242,""Verilog"":0.5048813172903255}"
AdaRoseCannon,Cupertino,"{""Bikeshed"":4.656474821497966,""CSS"":0.37714224235982713,""HTML"":11.269187112499116,""JSON"":1.3304213775708473,""Java"":0.15919572039309288,""JavaScript"":77.83792499552135,""Makefile"":0.24507762218410348,""Python"":1.0956411344701096,""Ruby"":0.24189479592197227,""Rust"":0.8681990995096478,""Shell"":0.32677016291213795,""TypeScript"":1.5920709151597805}"
k0kubun,"Cupertino, CA","{""C"":5.857850329557296,""C++"":0.0618582850673028,""CSS"":0.17810883842975034,""Common Lisp"":0.08399703972296907,""Dockerfile"":0.14249497810146536,""Go"":10.291885819985156,""HTML"":0.7930363362265069,""Haskell"":0.062098978783517986,""Java"":0.7831686333263024,""JavaScript"":2.852382559718254,""Jupyter Notebook"":0.14508579588512838,""Kotlin"":0.7254289794256419,""Python"":0.6321693715393284,""Ruby"":68.2471226419572,""Rust"":0.6064847070802021,""Shell"":6.477189652986088,""TypeScript"":0.665265308096811,""Vala"":0.4021305615588523,""Vim Script"":0.8149140986925705,""Yacc"":0.17732708385960136}"
mfikes,"Cupertino, CA","{""AMPL"":1.4158106823207528,""BASIC"":1.2270359246779858,""C"":29.55613653836516,""C++"":0.38344872646187056,""Clojure"":30.033352619568536,""CoffeeScript"":0.3408433124105516,""HTML"":2.0112798676083354,""Java"":0.36089291902293696,""JavaScript"":4.713418940845824,""Objective-C"":14.405632283054242,""Python"":5.307825000561514,""Ruby"":4.109143561712324,""Swift"":6.135179623389929}"
xerial,"Cupertino, CA","{""ANTLR"":0.19966630136555702,""C"":1.1044936963306191,""C++"":0.2380636670127795,""CSS"":1.1685958208125118,""Dockerfile"":0.8842364774760381,""HTML"":2.364217004009012,""Java"":15.588103903498999,""JavaScript"":1.850352812847712,""Makefile"":0.21845842384702116,""Python"":1.343567745334091,""Ruby"":2.258239526409996,""Scala"":64.18502330167566,""Shell"":7.9979824152832935,""TSQL"":0.5989989040966709}"
parkera,"Cupertino, CA","{""C"":49.670891519633024,""C++"":6.622785535951071,""CMake"":8.278481919938837,""Java"":3.010357061795941,""Markdown"":3.6793252977505944,""SCSS"":4.139240959969419,""Swift"":24.598917704961114}"
michaelforney,"Cupertino, California","{""Agda"":0.4571647794800497,""Assembly"":1.7039778144256397,""C"":90.41357291657323,""C++"":2.6721230075704283,""Go"":0.2716486370823484,""Haskell"":0.16441891191826347,""JavaScript"":0.2975199358520958,""M4"":0.2839963024042733,""Objective-C"":0.5206598877411677,""Python"":1.5761294600399982,""Rust"":0.4462799037781437,""Shell"":0.9865331029290402,""Yacc"":0.20597534020529712}"
mihaip,"Cupertino, CA","{""C"":14.930721662417284,""C++"":11.334256885344793,""Dockerfile"":1.0376563317510084,""Go"":9.183552683264935,""HTML"":2.0753126635020167,""Java"":2.6538031303097402,""JavaScript"":11.407943627859437,""Objective-C"":0.44155588585149286,""Python"":17.580449733949358,""Ruby"":0.3051930387502966,""Shell"":0.3007699512321763,""Swift"":5.233964641913891,""TypeScript"":23.514819763853588}"
Haotian-Zhang,"Cupertino, CA","{""C++"":11.2515335473679,""MATLAB"":3.3485064273092267,""Python"":70.33168110243136,""TeX"":15.068278922891523}"
sunchao,Cupertino,"{""C"":1.7087674814313698,""C++"":6.87613447401801,""Dockerfile"":1.7251979379835949,""Emacs Lisp"":4.812873626368519,""Go"":0.8625989689917974,""Haskell"":1.542097925950848,""Java"":36.674819414779876,""JavaScript"":0.9344822164077804,""Makefile"":0.7008616623058352,""OCaml"":0.6796234301147495,""Python"":1.1508886244180032,""Rust"":19.406052182025025,""Scala"":21.015420548237376,""Scheme"":1.2505470012676387,""Standard ML"":0.6596345056996097}"
nickcano,Cupertino,"{""C"":5.525035605060225,""C++"":35.33794909835359,""Go"":30.136557845783045,""HTML"":7.115576158032108,""JavaScript"":4.305222549397578,""Python"":17.579658743373443}"
Scottmitch,"Cupertino, CA","{""C"":7.60392987964803,""C++"":3.3104180214826506,""Groovy"":2.037180320912401,""Java"":71.95027389928967,""JavaScript"":6.711805557577851,""PHP"":1.7655562781240803,""Scala"":4.413890695310201,""TypeScript"":2.2069453476551004}"
Evil0ctal,Cupertino,"{""Batchfile"":1.4524975381158196,""C#"":0.8299985932090397,""Go"":0.6835282532309739,""Java"":6.943741144585649,""JavaScript"":4.2180256543806545,""Objective-C"":1.549330707323541,""Python"":79.75788584650459,""TypeScript"":3.9009933880824863,""q"":0.6639988745672317}"
NikolajSchlej,"Cupertino, CA","{""C"":27.272727272727277,""HTML"":54.545454545454554,""Prolog"":18.181818181818183}"
anujdutt9,"Cupertino, CA","{""C++"":0.27385931958994264,""Dart"":0.6058100100019944,""HTML"":7.190008276602618,""Java"":0.9893674453095525,""JavaScript"":2.275862855810581,""Jupyter Notebook"":47.642451099297205,""MATLAB"":0.2815736666206453,""Objective-C"":0.4442606740014626,""Processing"":0.24086422084416648,""Python"":38.580715873137144,""Scala"":0.24989662912582272,""Swift"":1.225329929658857}"
MysteryVaibhav,Cupertino,"{""ASP"":1.290204743256634,""HTML"":5.375853096902642,""Java"":1.2315590731086052,""JavaScript"":15.805008104893764,""Jupyter Notebook"":3.851640630604363,""Python"":69.43525661696853,""Shell"":3.0104777342654794}"
michaeldv,"Cupertino, California","{""C"":13.640828111425089,""C++"":3.992437496026855,""Erlang"":3.128461397578356,""Go"":35.9319374642417,""JavaScript"":4.355894691043305,""Nim"":2.395462497616113,""Ruby"":27.116313672390724,""Rust"":1.9962187480134275,""Swift"":7.442445921664448}"
j-f1,"Cupertino, CA","{""Batchfile"":0.08195425372589718,""C"":0.6480729252838593,""C++"":0.9064090287662079,""CSS"":2.166682158185557,""Clojure"":0.07055192277272888,""Go"":5.9027370363621365,""HTML"":2.0086472283914603,""JavaScript"":32.04669030854296,""Metal"":0.5595497323354359,""NewLisp"":0.1763798069318222,""Nunjucks"":0.5273756227261484,""Objective-C"":0.61490424978646,""Python"":1.1322399590369752,""Racket"":0.16226942237727643,""Ruby"":2.4597787411115584,""Rust"":0.6490776895091057,""SCSS"":0.5234497496041175,""Shell"":1.3260493325622429,""Standard ML"":0.09658894189123596,""Svelte"":0.18232519368233305,""Swift"":41.089645901123966,""TeX"":0.24964526519580987,""TypeScript"":6.129208704420983,""q"":0.2897668256737079}"
dbtsai,Cupertino,"{""C"":2.422795778950721,""C++"":5.168630995094871,""CSS"":3.6341936684260814,""Fortran"":1.8170968342130407,""HTML"":7.268387336852163,""Java"":50.60276008695601,""Scala"":26.178780364766236,""Shell"":2.9073549347408654}"
EthanArbuckle,"Cupertino, California","{""C"":16.13547642972712,""C++"":12.489067087761931,""Logos"":7.04354171010497,""Objective-C"":46.8732397393055,""Objective-C++"":2.7319834254479223,""Perl"":7.285289134527793,""Python"":7.4414024731248185}"
digdog,"Cupertino, CA","{""C"":48.00000000000001,""JavaScript"":16,""Objective-C"":12.000000000000002,""Shell"":24.000000000000004}"
jhersh,"Cupertino, CA","{""Apex"":1.2172200622151275,""C"":1.4877134093740445,""CSS"":26.778841368732802,""HTML"":13.389420684366401,""JavaScript"":1.1642974508144694,""Objective-C"":16.692855081430707,""Ruby"":13.129070837725942,""Swift"":26.140581105340505}"
ahoppen,Cupertino,"{""C"":2.932946487442614,""C++"":10.962834287214267,""CMake"":1.296230932332072,""CSS"":0.48968724110322714,""Java"":0.9415350135757503,""JavaScript"":2.6958950787949667,""Objective-C"":0.9484327059828987,""PHP"":0.4497127724417392,""Python"":5.59642561260831,""Ruby"":0.4790418662966352,""Rust"":0.7598595120567317,""SCSS"":1.159785571033959,""Swift"":63.377280562833974,""TeX"":0.5650237397344928,""TypeScript"":7.345308616548407}"
gangeli,"Cupertino, CA","{""C"":1.853015310162678,""C++"":5.559045930488034,""HTML"":27.795229652440167,""Java"":26.08660514566679,""JavaScript"":4.242429789056658,""Python"":13.897614826220083,""Ruby"":1.7372018532775104,""Rust"":6.948807413110042,""Scala"":7.247511804171334,""TeX"":4.632538275406695}"
isikdogan,"Cupertino, CA","{""C++"":13.395988217141255,""HTML"":26.511432178426148,""Python"":60.09257960443261}"
jeremyhu,"Cupertino, CA","{""C"":56.596865040252055,""C++"":16.07377815470756,""Java"":12.84865878522615,""LLVM"":2.5697317570452305,""Python"":1.2848658785226152,""Shell"":1.1680598895660137,""Swift"":6.424329392613075,""Tcl"":3.0337111020672856}"
nahi,"Cupertino, CA","{""Java"":19.224316146081996,""Perl"":0.5003631131811105,""Python"":2.2794319600472805,""Ruby"":77.9958887806896}"
beccadax,"Cupertino, CA","{""C"":3.874856500923717,""C++"":25.694330180040176,""HTML"":1.3501797706072065,""JavaScript"":0.6546326160519789,""LLVM"":1.9638978481559366,""Markdown"":7.200958776571769,""Objective-C"":6.426971459142486,""Perl"":0.4076014401833077,""Python"":3.9719574204106176,""Ruby"":7.364063203389095,""Swift"":41.09055078452376}"
